Digitiser	Starttime	Endtime
A901	2021-05-12T00:00:00.000000Z	2021-05-12T23:59:59.999000Z
A957	2021-05-12T00:00:00.000000Z	2021-05-12T23:59:59.999000Z
A322	2021-05-12T00:00:00.000000Z	2021-05-12T23:59:59.999000Z
A350	2021-05-12T00:00:00.000000Z	2021-05-12T23:59:59.999000Z
A957	2021-05-13T00:00:00.000000Z	2021-05-13T23:59:59.999000Z
A901	2021-05-13T00:00:00.000000Z	2021-05-13T23:59:59.999000Z
A350	2021-05-13T00:00:00.000000Z	2021-05-13T23:59:59.999000Z
A322	2021-05-13T00:00:00.000000Z	2021-05-13T23:59:59.999000Z
A957	2021-05-14T00:00:00.000000Z	2021-05-14T23:59:59.999000Z
A901	2021-05-14T00:00:00.000000Z	2021-05-14T23:59:59.999000Z
A350	2021-05-14T00:00:00.000000Z	2021-05-14T23:59:59.999000Z
A322	2021-05-14T00:00:00.000000Z	2021-05-14T23:59:59.999000Z
A957	2021-05-15T00:00:00.000000Z	2021-05-15T23:59:59.999000Z
A901	2021-05-15T00:00:00.000000Z	2021-05-15T23:59:59.999000Z
A350	2021-05-15T00:00:00.000000Z	2021-05-15T23:59:59.999000Z
A322	2021-05-15T00:00:00.000000Z	2021-05-15T23:59:59.999000Z
A901	2021-05-16T00:00:00.000000Z	2021-05-16T23:59:59.999000Z
A957	2021-05-16T00:00:00.000000Z	2021-05-16T23:59:59.999000Z
A322	2021-05-16T00:00:00.000000Z	2021-05-16T23:59:59.999000Z
A350	2021-05-16T00:00:00.000000Z	2021-05-16T23:59:59.999000Z
A957	2021-05-17T00:00:00.000000Z	2021-05-17T23:59:59.999000Z
A901	2021-05-17T00:00:00.000000Z	2021-05-17T23:59:59.999000Z
A350	2021-05-17T00:00:00.000000Z	2021-05-17T23:59:59.999000Z
A322	2021-05-17T00:00:00.000000Z	2021-05-17T23:59:59.999000Z
A350	2021-05-18T00:00:00.000000Z	2021-05-18T23:59:59.999000Z
A322	2021-05-18T00:00:00.000000Z	2021-05-18T23:59:59.999000Z
A957	2021-05-18T00:00:00.000000Z	2021-05-18T23:59:59.999000Z
A901	2021-05-18T00:00:00.000000Z	2021-05-18T23:59:59.999000Z
A957	2021-05-19T00:00:00.000000Z	2021-05-19T23:59:59.999000Z
A901	2021-05-19T00:00:00.000000Z	2021-05-19T23:59:59.999000Z
A350	2021-05-19T00:00:00.000000Z	2021-05-19T23:59:59.999000Z
A322	2021-05-19T00:00:00.000000Z	2021-05-19T23:59:59.999000Z
A957	2021-05-20T00:00:00.000000Z	2021-05-20T23:59:59.999000Z
A322	2021-05-20T00:00:00.000000Z	2021-05-20T23:59:59.999000Z
A350	2021-05-20T00:00:00.000000Z	2021-05-20T23:59:59.999000Z
A901	2021-05-20T00:00:00.000000Z	2021-05-20T23:59:59.999000Z
A322	2021-05-21T00:00:00.000000Z	2021-05-21T23:59:59.999000Z
A350	2021-05-21T00:00:00.000000Z	2021-05-21T23:59:59.999000Z
A901	2021-05-21T00:00:00.000000Z	2021-05-21T23:59:59.999000Z
A957	2021-05-21T00:00:00.000000Z	2021-05-21T23:59:59.999000Z
A957	2021-05-22T00:00:00.000000Z	2021-05-22T23:59:59.999000Z
A901	2021-05-22T00:00:00.000000Z	2021-05-22T23:59:59.999000Z
A350	2021-05-22T00:00:00.000000Z	2021-05-22T23:59:59.999000Z
A322	2021-05-22T00:00:00.000000Z	2021-05-22T23:59:59.999000Z
A322	2021-05-23T00:00:00.000000Z	2021-05-23T23:59:59.999000Z
A350	2021-05-23T00:00:00.000000Z	2021-05-23T11:24:59.999000Z
A957	2021-05-23T00:00:00.000000Z	2021-05-23T23:59:59.999000Z
A901	2021-05-23T00:00:00.000000Z	2021-05-23T23:59:59.999000Z
A350	2021-05-23T11:30:00.000000Z	2021-05-23T11:34:59.999000Z
A322	2021-05-24T00:00:00.000000Z	2021-05-24T23:59:59.999000Z
A350	2021-05-24T00:00:00.000000Z	2021-05-24T23:59:59.999000Z
A957	2021-05-24T00:00:00.000000Z	2021-05-24T23:59:59.999000Z
A901	2021-05-24T00:00:00.000000Z	2021-05-24T23:59:59.999000Z
A322	2021-05-25T00:00:00.000000Z	2021-05-25T23:59:59.999000Z
A350	2021-05-25T00:00:00.000000Z	2021-05-25T23:59:59.999000Z
A957	2021-05-25T00:00:00.000000Z	2021-05-25T23:59:59.999000Z
A901	2021-05-25T00:00:00.000000Z	2021-05-25T23:59:59.999000Z
A957	2021-05-26T00:00:00.000000Z	2021-05-26T23:59:59.999000Z
A901	2021-05-26T00:00:00.000000Z	2021-05-26T23:59:59.999000Z
A350	2021-05-26T00:00:00.000000Z	2021-05-26T23:59:59.999000Z
A322	2021-05-26T00:00:00.000000Z	2021-05-26T23:59:59.999000Z
A322	2021-05-27T00:00:00.000000Z	2021-05-27T23:59:59.999000Z
A957	2021-05-27T00:00:00.000000Z	2021-05-27T23:59:59.999000Z
A901	2021-05-27T00:00:00.000000Z	2021-05-27T23:59:59.999000Z
A350	2021-05-27T00:00:00.000000Z	2021-05-27T23:59:59.999000Z
A901	2021-05-28T00:00:00.000000Z	2021-05-28T23:59:59.999000Z
A350	2021-05-28T00:00:00.000000Z	2021-05-28T23:59:59.999000Z
A322	2021-05-28T00:00:00.000000Z	2021-05-28T23:59:59.999000Z
A957	2021-05-28T00:00:00.000000Z	2021-05-28T23:59:59.999000Z
A350	2021-05-29T00:00:00.000000Z	2021-05-29T23:59:59.999000Z
A322	2021-05-29T00:00:00.000000Z	2021-05-29T23:59:59.999000Z
A957	2021-05-29T00:00:00.000000Z	2021-05-29T23:59:59.999000Z
A901	2021-05-29T00:00:00.000000Z	2021-05-29T23:59:59.999000Z
A957	2021-05-30T00:00:00.000000Z	2021-05-30T23:59:59.999000Z
A901	2021-05-30T00:00:00.000000Z	2021-05-30T23:59:59.999000Z
A322	2021-05-30T00:00:00.000000Z	2021-05-30T23:59:59.999000Z
A350	2021-05-30T00:00:00.000000Z	2021-05-30T23:59:59.999000Z
A901	2021-05-31T00:00:00.000000Z	2021-05-31T23:59:59.999000Z
A957	2021-05-31T00:00:00.000000Z	2021-05-31T23:59:59.999000Z
A322	2021-05-31T00:00:00.000000Z	2021-05-31T23:59:59.999000Z
A350	2021-05-31T00:00:00.000000Z	2021-05-31T23:59:59.999000Z
A957	2021-06-01T00:00:00.000000Z	2021-06-01T20:59:59.999000Z
A322	2021-06-01T00:00:00.000000Z	2021-06-01T20:59:59.999000Z
A901	2021-06-01T00:00:00.000000Z	2021-06-01T20:59:59.999000Z
A350	2021-06-01T00:00:00.000000Z	2021-06-01T20:59:59.999000Z
A901	2021-06-01T21:05:00.000000Z	2021-06-01T21:09:59.999000Z
A350	2021-06-01T21:05:00.000000Z	2021-06-01T21:09:59.999000Z
A322	2021-06-01T21:05:00.000000Z	2021-06-01T21:09:59.999000Z
A957	2021-06-01T21:05:00.000000Z	2021-06-01T21:09:59.999000Z
A957	2021-06-02T00:00:00.000000Z	2021-06-02T23:59:59.999000Z
A901	2021-06-02T00:00:00.000000Z	2021-06-02T23:59:59.999000Z
A350	2021-06-02T00:00:00.000000Z	2021-06-02T23:59:59.999000Z
A322	2021-06-02T00:00:00.000000Z	2021-06-02T23:59:59.999000Z
A322	2021-06-03T00:00:00.000000Z	2021-06-03T23:59:59.999000Z
A957	2021-06-03T00:00:00.000000Z	2021-06-03T23:59:59.999000Z
A901	2021-06-03T00:00:00.000000Z	2021-06-03T23:59:59.999000Z
A350	2021-06-03T00:00:00.000000Z	2021-06-03T23:59:59.999000Z
A901	2021-06-04T00:00:00.000000Z	2021-06-04T23:59:59.999000Z
A957	2021-06-04T00:00:00.000000Z	2021-06-04T23:59:59.999000Z
A322	2021-06-04T00:00:00.000000Z	2021-06-04T23:59:59.999000Z
A350	2021-06-04T00:00:00.000000Z	2021-06-04T23:59:59.999000Z
A957	2021-06-05T00:00:00.000000Z	2021-06-05T23:59:59.999000Z
A901	2021-06-05T00:00:00.000000Z	2021-06-05T23:59:59.999000Z
A350	2021-06-05T00:00:00.000000Z	2021-06-05T23:59:59.999000Z
A322	2021-06-05T00:00:00.000000Z	2021-06-05T23:59:59.999000Z
A322	2021-06-06T00:00:00.000000Z	2021-06-06T23:59:59.999000Z
A350	2021-06-06T00:00:00.000000Z	2021-06-06T23:59:59.999000Z
A957	2021-06-06T00:00:00.000000Z	2021-06-06T23:59:59.999000Z
A901	2021-06-06T00:00:00.000000Z	2021-06-06T23:59:59.999000Z
A350	2021-06-07T00:00:00.000000Z	2021-06-07T08:09:59.999000Z
A957	2021-06-07T00:00:00.000000Z	2021-06-07T08:09:59.999000Z
A322	2021-06-07T00:00:00.000000Z	2021-06-07T08:09:59.999000Z
A901	2021-06-07T00:00:00.000000Z	2021-06-07T08:09:59.999000Z
A350	2021-06-07T08:40:00.000000Z	2021-06-07T08:49:59.999000Z
A901	2021-06-07T08:40:00.000000Z	2021-06-07T08:44:59.999000Z
A957	2021-06-07T08:40:00.000000Z	2021-06-07T08:44:59.999000Z
A350	2021-06-07T08:55:00.000000Z	2021-06-07T08:59:59.999000Z
A322	2021-06-07T10:30:00.000000Z	2021-06-07T10:34:59.999000Z
A322	2021-06-08T00:00:00.000000Z	2021-06-08T23:59:59.999000Z
A350	2021-06-08T00:00:00.000000Z	2021-06-08T23:59:59.999000Z
A957	2021-06-08T00:00:00.000000Z	2021-06-08T23:59:59.999000Z
A901	2021-06-08T00:00:00.000000Z	2021-06-08T23:59:59.999000Z
A957	2021-06-09T00:00:00.000000Z	2021-06-09T23:59:59.999000Z
A901	2021-06-09T00:00:00.000000Z	2021-06-09T23:59:59.999000Z
A350	2021-06-09T00:00:00.000000Z	2021-06-09T23:59:59.999000Z
A322	2021-06-09T00:00:00.000000Z	2021-06-09T23:59:59.999000Z
A350	2021-06-10T00:00:00.000000Z	2021-06-10T23:59:59.999000Z
A322	2021-06-10T00:00:00.000000Z	2021-06-10T23:59:59.999000Z
A957	2021-06-10T00:00:00.000000Z	2021-06-10T23:59:59.999000Z
A901	2021-06-10T00:00:00.000000Z	2021-06-10T23:59:59.999000Z
A957	2021-06-11T00:00:00.000000Z	2021-06-11T23:59:59.999000Z
A901	2021-06-11T00:00:00.000000Z	2021-06-11T23:59:59.999000Z
A350	2021-06-11T00:00:00.000000Z	2021-06-11T13:59:59.999000Z
A322	2021-06-11T00:00:00.000000Z	2021-06-11T23:59:59.999000Z
A350	2021-06-11T14:05:00.000000Z	2021-06-11T14:09:59.999000Z
A901	2021-06-12T00:00:00.000000Z	2021-06-12T23:59:59.999000Z
A957	2021-06-12T00:00:00.000000Z	2021-06-12T23:59:59.999000Z
A322	2021-06-12T00:00:00.000000Z	2021-06-12T23:59:59.999000Z
A350	2021-06-12T00:00:00.000000Z	2021-06-12T23:59:59.999000Z
A322	2021-06-13T00:00:00.000000Z	2021-06-13T23:59:59.999000Z
A350	2021-06-13T00:00:00.000000Z	2021-06-13T23:59:59.999000Z
A957	2021-06-13T00:00:00.000000Z	2021-06-13T23:59:59.999000Z
A901	2021-06-13T00:00:00.000000Z	2021-06-13T23:59:59.999000Z
A322	2021-06-14T00:00:00.000000Z	2021-06-14T23:59:59.999000Z
A350	2021-06-14T00:00:00.000000Z	2021-06-14T23:59:59.999000Z
A957	2021-06-14T00:00:00.000000Z	2021-06-14T23:59:59.999000Z
A901	2021-06-14T00:00:00.000000Z	2021-06-14T23:59:59.999000Z
A957	2021-06-15T00:00:00.000000Z	2021-06-15T23:59:59.999000Z
A901	2021-06-15T00:00:00.000000Z	2021-06-15T23:59:59.999000Z
A350	2021-06-15T00:00:00.000000Z	2021-06-15T23:59:59.999000Z
A322	2021-06-15T00:00:00.000000Z	2021-06-15T23:59:59.999000Z
A322	2021-06-16T00:00:00.000000Z	2021-06-16T23:59:59.999000Z
A957	2021-06-16T00:00:00.000000Z	2021-06-16T23:59:59.999000Z
A901	2021-06-16T00:00:00.000000Z	2021-06-16T16:59:59.999000Z
A350	2021-06-16T00:00:00.000000Z	2021-06-16T23:59:59.999000Z
A901	2021-06-16T17:05:00.000000Z	2021-06-16T17:09:59.999000Z
A957	2021-06-17T00:00:00.000000Z	2021-06-17T23:59:59.999000Z
A901	2021-06-17T00:00:00.000000Z	2021-06-17T23:59:59.999000Z
A350	2021-06-17T00:00:00.000000Z	2021-06-17T23:59:59.999000Z
A322	2021-06-17T00:00:00.000000Z	2021-06-17T23:59:59.999000Z
A957	2021-06-18T00:00:00.000000Z	2021-06-18T23:59:59.999000Z
A901	2021-06-18T00:00:00.000000Z	2021-06-18T23:59:59.999000Z
A350	2021-06-18T00:00:00.000000Z	2021-06-18T23:59:59.999000Z
A322	2021-06-18T00:00:00.000000Z	2021-06-18T23:59:59.999000Z
A350	2021-06-19T00:00:00.000000Z	2021-06-19T23:59:59.999000Z
A322	2021-06-19T00:00:00.000000Z	2021-06-19T23:59:59.999000Z
A957	2021-06-19T00:00:00.000000Z	2021-06-19T23:59:59.999000Z
A901	2021-06-19T00:00:00.000000Z	2021-06-19T23:59:59.999000Z
A350	2021-06-20T00:00:00.000000Z	2021-06-20T23:59:59.999000Z
A322	2021-06-20T00:00:00.000000Z	2021-06-20T23:59:59.999000Z
A957	2021-06-20T00:00:00.000000Z	2021-06-20T23:59:59.999000Z
A901	2021-06-20T00:00:00.000000Z	2021-06-20T23:59:59.999000Z
A901	2021-06-21T00:00:00.000000Z	2021-06-21T23:59:59.999000Z
A350	2021-06-21T00:00:00.000000Z	2021-06-21T23:59:59.999000Z
A322	2021-06-21T00:00:00.000000Z	2021-06-21T23:59:59.999000Z
A957	2021-06-21T00:00:00.000000Z	2021-06-21T23:59:59.999000Z
A901	2021-06-22T00:00:00.000000Z	2021-06-22T23:59:59.999000Z
A957	2021-06-22T00:00:00.000000Z	2021-06-22T23:59:59.999000Z
A322	2021-06-22T00:00:00.000000Z	2021-06-22T23:59:59.999000Z
A350	2021-06-22T00:00:00.000000Z	2021-06-22T23:59:59.999000Z
A322	2021-06-23T00:00:00.000000Z	2021-06-23T23:59:59.999000Z
A350	2021-06-23T00:00:00.000000Z	2021-06-23T23:59:59.999000Z
A957	2021-06-23T00:00:00.000000Z	2021-06-23T23:59:59.999000Z
A901	2021-06-23T00:00:00.000000Z	2021-06-23T23:59:59.999000Z
A322	2021-06-24T00:00:00.000000Z	2021-06-24T23:59:59.999000Z
A350	2021-06-24T00:00:00.000000Z	2021-06-24T23:59:59.999000Z
A957	2021-06-24T00:00:00.000000Z	2021-06-24T23:59:59.999000Z
A901	2021-06-24T00:00:00.000000Z	2021-06-24T23:59:59.999000Z
A957	2021-06-25T00:00:00.000000Z	2021-06-25T23:59:59.999000Z
A901	2021-06-25T00:00:00.000000Z	2021-06-25T23:59:59.999000Z
A350	2021-06-25T00:00:00.000000Z	2021-06-25T23:59:59.999000Z
A322	2021-06-25T00:00:00.000000Z	2021-06-25T23:59:59.999000Z
A350	2021-06-26T00:00:00.000000Z	2021-06-26T23:59:59.999000Z
A957	2021-06-26T00:00:00.000000Z	2021-06-26T23:59:59.999000Z
A901	2021-06-26T00:00:00.000000Z	2021-06-26T23:59:59.999000Z
A322	2021-06-26T00:00:00.000000Z	2021-06-26T23:59:59.999000Z
A901	2021-06-27T00:00:00.000000Z	2021-06-27T23:59:59.999000Z
A957	2021-06-27T00:00:00.000000Z	2021-06-27T23:59:59.999000Z
A322	2021-06-27T00:00:00.000000Z	2021-06-27T23:59:59.999000Z
A350	2021-06-27T00:00:00.000000Z	2021-06-27T23:59:59.999000Z
A957	2021-06-28T00:00:00.000000Z	2021-06-28T23:59:59.999000Z
A901	2021-06-28T00:00:00.000000Z	2021-06-28T23:59:59.999000Z
A350	2021-06-28T00:00:00.000000Z	2021-06-28T23:59:59.999000Z
A322	2021-06-28T00:00:00.000000Z	2021-06-28T23:59:59.999000Z
A957	2021-06-29T00:00:00.000000Z	2021-06-29T23:59:59.999000Z
A901	2021-06-29T00:00:00.000000Z	2021-06-29T23:59:59.999000Z
A350	2021-06-29T00:00:00.000000Z	2021-06-29T23:59:59.999000Z
A322	2021-06-29T00:00:00.000000Z	2021-06-29T23:59:59.999000Z
A957	2021-06-30T00:00:00.000000Z	2021-06-30T23:59:59.999000Z
A901	2021-06-30T00:00:00.000000Z	2021-06-30T23:59:59.999000Z
A350	2021-06-30T00:00:00.000000Z	2021-06-30T23:59:59.999000Z
A322	2021-06-30T00:00:00.000000Z	2021-06-30T23:59:59.999000Z
A957	2021-07-01T00:00:00.000000Z	2021-07-01T23:59:59.999000Z
A901	2021-07-01T00:00:00.000000Z	2021-07-01T23:59:59.999000Z
A322	2021-07-01T00:00:00.000000Z	2021-07-01T23:59:59.999000Z
A350	2021-07-01T00:00:00.000000Z	2021-07-01T23:59:59.999000Z
A322	2021-07-02T00:00:00.000000Z	2021-07-02T22:34:59.999000Z
A350	2021-07-02T00:00:00.000000Z	2021-07-02T23:59:59.999000Z
A957	2021-07-02T00:00:00.000000Z	2021-07-02T23:59:59.999000Z
A901	2021-07-02T00:00:00.000000Z	2021-07-02T23:59:59.999000Z
A322	2021-07-02T22:40:00.000000Z	2021-07-02T22:44:59.999000Z
A322	2021-07-02T22:55:00.000000Z	2021-07-02T22:59:59.999000Z
A957	2021-07-03T00:00:00.000000Z	2021-07-03T23:59:59.999000Z
A901	2021-07-03T00:00:00.000000Z	2021-07-03T23:59:59.999000Z
A350	2021-07-03T00:00:00.000000Z	2021-07-03T23:59:59.999000Z
A322	2021-07-03T00:00:00.000000Z	2021-07-03T23:59:59.999000Z
A901	2021-07-04T00:00:00.000000Z	2021-07-04T23:59:59.999000Z
A350	2021-07-04T00:00:00.000000Z	2021-07-04T23:59:59.999000Z
A322	2021-07-04T00:00:00.000000Z	2021-07-04T23:59:59.999000Z
A957	2021-07-04T00:00:00.000000Z	2021-07-04T23:59:59.999000Z
A350	2021-07-05T00:00:00.000000Z	2021-07-05T23:59:59.999000Z
A322	2021-07-05T00:00:00.000000Z	2021-07-05T23:59:59.999000Z
A957	2021-07-05T00:00:00.000000Z	2021-07-05T23:59:59.999000Z
A901	2021-07-05T00:00:00.000000Z	2021-07-05T23:59:59.999000Z
A322	2021-07-06T00:00:00.000000Z	2021-07-06T23:59:59.999000Z
A350	2021-07-06T00:00:00.000000Z	2021-07-06T23:59:59.999000Z
A957	2021-07-06T00:00:00.000000Z	2021-07-06T23:59:59.999000Z
A901	2021-07-06T00:00:00.000000Z	2021-07-06T23:59:59.999000Z
A322	2021-07-07T00:00:00.000000Z	2021-07-07T23:59:59.999000Z
A350	2021-07-07T00:00:00.000000Z	2021-07-07T23:59:59.999000Z
A957	2021-07-07T00:00:00.000000Z	2021-07-07T23:59:59.999000Z
A901	2021-07-07T00:00:00.000000Z	2021-07-07T23:59:59.999000Z
A322	2021-07-08T00:00:00.000000Z	2021-07-08T23:59:59.999000Z
A901	2021-07-08T00:00:00.000000Z	2021-07-08T23:59:59.999000Z
A957	2021-07-08T00:00:00.000000Z	2021-07-08T23:59:59.999000Z
A350	2021-07-08T00:00:00.000000Z	2021-07-08T23:59:59.999000Z
A957	2021-07-09T00:00:00.000000Z	2021-07-09T23:59:59.999000Z
A901	2021-07-09T00:00:00.000000Z	2021-07-09T23:59:59.999000Z
A350	2021-07-09T00:00:00.000000Z	2021-07-09T23:59:59.999000Z
A322	2021-07-09T00:00:00.000000Z	2021-07-09T23:59:59.999000Z
A957	2021-07-10T00:00:00.000000Z	2021-07-10T23:59:59.999000Z
A901	2021-07-10T00:00:00.000000Z	2021-07-10T23:59:59.999000Z
A350	2021-07-10T00:00:00.000000Z	2021-07-10T23:59:59.999000Z
A322	2021-07-10T00:00:00.000000Z	2021-07-10T23:59:59.999000Z
A901	2021-07-11T00:00:00.000000Z	2021-07-11T23:59:59.999000Z
A350	2021-07-11T00:00:00.000000Z	2021-07-11T23:59:59.999000Z
A322	2021-07-11T00:00:00.000000Z	2021-07-11T23:59:59.999000Z
A957	2021-07-11T00:00:00.000000Z	2021-07-11T23:59:59.999000Z
A322	2021-07-12T00:00:00.000000Z	2021-07-12T23:59:59.999000Z
A350	2021-07-12T00:00:00.000000Z	2021-07-12T23:59:59.999000Z
A957	2021-07-12T00:00:00.000000Z	2021-07-12T23:59:59.999000Z
A901	2021-07-12T00:00:00.000000Z	2021-07-12T23:59:59.999000Z
A350	2021-07-13T00:00:00.000000Z	2021-07-13T23:59:59.999000Z
A322	2021-07-13T00:00:00.000000Z	2021-07-13T23:59:59.999000Z
A957	2021-07-13T00:00:00.000000Z	2021-07-13T23:59:59.999000Z
A901	2021-07-13T00:00:00.000000Z	2021-07-13T23:59:59.999000Z
A350	2021-07-14T00:00:00.000000Z	2021-07-14T23:59:59.999000Z
A957	2021-07-14T00:00:00.000000Z	2021-07-14T23:59:59.999000Z
A901	2021-07-14T00:00:00.000000Z	2021-07-14T23:59:59.999000Z
A322	2021-07-14T00:00:00.000000Z	2021-07-14T23:59:59.999000Z
A901	2021-07-15T00:00:00.000000Z	2021-07-15T23:59:59.999000Z
A322	2021-07-15T00:00:00.000000Z	2021-07-15T23:59:59.999000Z
A350	2021-07-15T00:00:00.000000Z	2021-07-15T23:59:59.999000Z
A957	2021-07-15T00:00:00.000000Z	2021-07-15T23:59:59.999000Z
A350	2021-07-16T00:00:00.000000Z	2021-07-16T23:59:59.999000Z
A322	2021-07-16T00:00:00.000000Z	2021-07-16T23:59:59.999000Z
A957	2021-07-16T00:00:00.000000Z	2021-07-16T23:59:59.999000Z
A901	2021-07-16T00:00:00.000000Z	2021-07-16T23:59:59.999000Z
A957	2021-07-17T00:00:00.000000Z	2021-07-17T23:59:59.999000Z
A901	2021-07-17T00:00:00.000000Z	2021-07-17T23:59:59.999000Z
A350	2021-07-17T00:00:00.000000Z	2021-07-17T23:59:59.999000Z
A322	2021-07-17T00:00:00.000000Z	2021-07-17T23:59:59.999000Z
A350	2021-07-18T00:00:00.000000Z	2021-07-18T23:59:59.999000Z
A322	2021-07-18T00:00:00.000000Z	2021-07-18T23:59:59.999000Z
A901	2021-07-18T00:00:00.000000Z	2021-07-18T23:59:59.999000Z
A957	2021-07-18T00:00:00.000000Z	2021-07-18T23:59:59.999000Z
A322	2021-07-19T00:00:00.000000Z	2021-07-19T08:49:59.999000Z
A350	2021-07-19T00:00:00.000000Z	2021-07-19T08:49:59.999000Z
A901	2021-07-19T00:00:00.000000Z	2021-07-19T08:49:59.999000Z
A957	2021-07-19T00:00:00.000000Z	2021-07-19T08:49:59.999000Z
A350	2021-09-09T11:00:00.000000Z	2021-09-09T11:44:59.999000Z
A901	2021-09-09T11:00:00.000000Z	2021-09-09T11:44:59.999000Z
A322	2021-09-09T11:00:00.000000Z	2021-09-09T11:44:59.999000Z
A957	2021-09-09T11:00:00.000000Z	2021-09-09T11:44:59.999000Z
A322	2021-09-10T06:30:00.000000Z	2021-09-10T06:59:59.999000Z
A350	2021-09-10T06:30:00.000000Z	2021-09-10T06:54:59.999000Z
A901	2021-09-10T06:30:00.000000Z	2021-09-10T06:59:59.999000Z
A957	2021-09-10T06:30:00.000000Z	2021-09-10T06:59:59.999000Z
A901	2021-10-01T06:35:00.000000Z	2021-10-01T06:39:59.999000Z
A957	2021-10-01T06:40:00.000000Z	2021-10-01T06:44:59.999000Z
A322	2021-10-01T06:40:00.000000Z	2021-10-01T06:44:59.999000Z
A350	2021-10-01T15:00:00.000000Z	2021-10-01T15:59:59.999000Z
A322	2021-10-02T00:00:00.000000Z	2021-10-02T23:59:59.999000Z
A957	2021-10-02T00:00:00.000000Z	2021-10-02T23:59:59.999000Z
A901	2021-10-02T00:00:00.000000Z	2021-10-02T23:59:59.999000Z
A350	2021-10-02T09:35:00.000000Z	2021-10-02T09:39:59.999000Z
A322	2021-10-03T00:00:00.000000Z	2021-10-03T23:59:59.999000Z
A350	2021-10-03T00:00:00.000000Z	2021-10-03T23:59:59.999000Z
A901	2021-10-03T00:00:00.000000Z	2021-10-03T23:59:59.999000Z
A957	2021-10-03T00:00:00.000000Z	2021-10-03T23:59:59.999000Z
A957	2021-10-04T00:00:00.000000Z	2021-10-04T11:39:59.999000Z
A901	2021-10-04T00:00:00.000000Z	2021-10-04T11:34:59.999000Z
A350	2021-10-04T00:00:00.000000Z	2021-10-04T11:34:59.999000Z
A322	2021-10-04T00:00:00.000000Z	2021-10-04T11:39:59.999000Z
A350	2021-10-04T12:45:00.000000Z	2021-10-04T12:49:59.999000Z
A322	2021-10-04T12:45:00.000000Z	2021-10-04T12:49:59.999000Z
A957	2021-10-04T12:50:00.000000Z	2021-10-04T12:54:59.999000Z
A901	2021-10-04T12:50:00.000000Z	2021-10-04T12:54:59.999000Z
A322	2021-10-04T12:55:00.000000Z	2021-10-04T12:59:59.999000Z
A322	2021-10-05T00:00:00.000000Z	2021-10-05T13:24:59.999000Z
A350	2021-10-05T00:00:00.000000Z	2021-10-05T13:19:59.999000Z
A901	2021-10-05T00:00:00.000000Z	2021-10-05T13:19:59.999000Z
A957	2021-10-05T00:00:00.000000Z	2021-10-05T13:24:59.999000Z
A957	2021-10-29T08:45:00.000000Z	2021-10-29T08:49:59.999000Z
A901	2021-10-29T08:45:00.000000Z	2021-10-29T08:49:59.999000Z
A322	2021-10-29T08:45:00.000000Z	2021-10-29T08:49:59.999000Z
A350	2021-10-29T09:00:00.000000Z	2021-10-29T09:59:59.999000Z
A350	2021-10-30T00:00:00.000000Z	2021-10-30T00:59:59.999000Z
A322	2021-10-30T00:00:00.000000Z	2021-10-30T13:44:59.999000Z
A957	2021-10-30T00:00:00.000000Z	2021-10-30T23:59:59.999000Z
A901	2021-10-30T00:00:00.000000Z	2021-10-30T23:59:59.999000Z
A322	2021-10-30T13:50:00.000000Z	2021-10-30T13:54:59.999000Z
A957	2021-10-31T00:00:00.000000Z	2021-10-31T23:59:59.999000Z
A901	2021-10-31T00:00:00.000000Z	2021-10-31T23:59:59.999000Z
A322	2021-10-31T00:00:00.000000Z	2021-10-31T23:59:59.999000Z
A350	2021-10-31T08:10:00.000000Z	2021-10-31T08:14:59.999000Z
A957	2021-11-01T00:00:00.000000Z	2021-11-01T23:59:59.999000Z
A901	2021-11-01T00:00:00.000000Z	2021-11-01T23:59:59.999000Z
A350	2021-11-01T00:00:00.000000Z	2021-11-01T23:59:59.999000Z
A322	2021-11-01T00:00:00.000000Z	2021-11-01T23:59:59.999000Z
A322	2021-11-02T00:00:00.000000Z	2021-11-02T23:59:59.999000Z
A350	2021-11-02T00:00:00.000000Z	2021-11-02T23:59:59.999000Z
A957	2021-11-02T00:00:00.000000Z	2021-11-02T23:59:59.999000Z
A901	2021-11-02T00:00:00.000000Z	2021-11-02T23:59:59.999000Z
A957	2021-11-03T00:00:00.000000Z	2021-11-03T23:59:59.999000Z
A901	2021-11-03T00:00:00.000000Z	2021-11-03T23:59:59.999000Z
A350	2021-11-03T00:00:00.000000Z	2021-11-03T23:59:59.999000Z
A322	2021-11-03T00:00:00.000000Z	2021-11-03T23:59:59.999000Z
A957	2021-11-04T00:00:00.000000Z	2021-11-04T23:59:59.999000Z
A901	2021-11-04T00:00:00.000000Z	2021-11-04T23:59:59.999000Z
A350	2021-11-04T00:00:00.000000Z	2021-11-04T23:59:59.999000Z
A322	2021-11-04T00:00:00.000000Z	2021-11-04T23:59:59.999000Z
A957	2021-11-05T00:00:00.000000Z	2021-11-05T23:59:59.999000Z
A901	2021-11-05T00:00:00.000000Z	2021-11-05T23:59:59.999000Z
A350	2021-11-05T00:00:00.000000Z	2021-11-05T23:59:59.999000Z
A322	2021-11-05T00:00:00.000000Z	2021-11-05T23:59:59.999000Z
A322	2021-11-06T00:00:00.000000Z	2021-11-06T23:59:59.999000Z
A350	2021-11-06T00:00:00.000000Z	2021-11-06T23:59:59.999000Z
