Digitiser	Starttime	Endtime
A957	2022-06-29T00:00:00.000000Z	2022-06-29T23:59:59.999000Z
A322	2022-06-30T00:00:00.000000Z	2022-06-30T23:59:59.999000Z
A901	2022-06-30T00:00:00.000000Z	2022-06-30T23:59:59.999000Z
A957	2022-06-30T00:00:00.000000Z	2022-06-30T23:59:59.999000Z
A350	2022-06-30T00:00:00.000000Z	2022-06-30T23:59:59.999000Z
A350	2022-07-01T00:00:00.000000Z	2022-07-01T23:59:59.999000Z
A957	2022-07-01T00:00:00.000000Z	2022-07-01T23:59:59.999000Z
A901	2022-07-01T00:00:00.000000Z	2022-07-01T23:59:59.999000Z
A322	2022-07-01T00:00:00.000000Z	2022-07-01T23:59:59.999000Z
A350	2022-07-02T00:00:00.000000Z	2022-07-02T23:59:59.999000Z
A957	2022-07-02T00:00:00.000000Z	2022-07-02T23:59:59.999000Z
A901	2022-07-02T00:00:00.000000Z	2022-07-02T23:59:59.999000Z
A322	2022-07-02T00:00:00.000000Z	2022-07-02T23:59:59.999000Z
A322	2022-07-03T00:00:00.000000Z	2022-07-03T23:59:59.999000Z
A957	2022-07-03T00:00:00.000000Z	2022-07-03T23:59:59.999000Z
A350	2022-07-03T00:00:00.000000Z	2022-07-03T23:59:59.999000Z
A901	2022-07-03T00:00:00.000000Z	2022-07-03T23:59:59.999000Z
A957	2022-07-04T00:00:00.000000Z	2022-07-04T23:59:59.999000Z
A350	2022-07-04T00:00:00.000000Z	2022-07-04T23:59:59.999000Z
A901	2022-07-04T00:00:00.000000Z	2022-07-04T23:59:59.999000Z
A322	2022-07-04T00:00:00.000000Z	2022-07-04T23:59:59.999000Z
A901	2022-07-05T00:00:00.000000Z	2022-07-05T23:59:59.999000Z
A957	2022-07-05T00:00:00.000000Z	2022-07-05T23:59:59.999000Z
A322	2022-07-05T00:00:00.000000Z	2022-07-05T23:59:59.999000Z
A350	2022-07-05T00:00:00.000000Z	2022-07-05T23:59:59.999000Z
A901	2022-07-06T00:00:00.000000Z	2022-07-06T23:59:59.999000Z
A322	2022-07-06T00:00:00.000000Z	2022-07-06T23:59:59.999000Z
A350	2022-07-06T00:00:00.000000Z	2022-07-06T23:59:59.999000Z
A957	2022-07-06T00:00:00.000000Z	2022-07-06T23:59:59.999000Z
A957	2022-07-07T00:00:00.000000Z	2022-07-07T23:59:59.999000Z
A322	2022-07-07T00:00:00.000000Z	2022-07-07T23:59:59.999000Z
A901	2022-07-07T00:00:00.000000Z	2022-07-07T23:59:59.999000Z
A350	2022-07-07T00:00:00.000000Z	2022-07-07T23:59:59.999000Z
A957	2022-07-08T00:00:00.000000Z	2022-07-08T23:59:59.999000Z
A901	2022-07-08T00:00:00.000000Z	2022-07-08T23:59:59.999000Z
A350	2022-07-08T00:00:00.000000Z	2022-07-08T23:59:59.999000Z
A322	2022-07-08T00:00:00.000000Z	2022-07-08T23:59:59.999000Z
A901	2022-07-09T00:00:00.000000Z	2022-07-09T23:59:59.999000Z
A322	2022-07-09T00:00:00.000000Z	2022-07-09T23:59:59.999000Z
A350	2022-07-09T00:00:00.000000Z	2022-07-09T23:59:59.999000Z
A957	2022-07-09T00:00:00.000000Z	2022-07-09T23:59:59.999000Z
A322	2022-07-10T00:00:00.000000Z	2022-07-10T23:59:59.999000Z
A350	2022-07-10T00:00:00.000000Z	2022-07-10T23:59:59.999000Z
A901	2022-07-10T00:00:00.000000Z	2022-07-10T23:59:59.999000Z
A957	2022-07-10T00:00:00.000000Z	2022-07-10T23:59:59.999000Z
A901	2022-07-11T00:00:00.000000Z	2022-07-11T23:59:59.999000Z
A350	2022-07-11T00:00:00.000000Z	2022-07-11T23:59:59.999000Z
A957	2022-07-11T00:00:00.000000Z	2022-07-11T23:59:59.999000Z
A322	2022-07-11T00:00:00.000000Z	2022-07-11T23:59:59.999000Z
A322	2022-07-12T00:00:00.000000Z	2022-07-12T23:59:59.999000Z
A350	2022-07-12T00:00:00.000000Z	2022-07-12T23:59:59.999000Z
A901	2022-07-12T00:00:00.000000Z	2022-07-12T23:59:59.999000Z
A957	2022-07-12T00:00:00.000000Z	2022-07-12T23:59:59.999000Z
A350	2022-07-13T00:00:00.000000Z	2022-07-13T23:59:59.999000Z
A957	2022-07-13T00:00:00.000000Z	2022-07-13T23:59:59.999000Z
A901	2022-07-13T00:00:00.000000Z	2022-07-13T23:59:59.999000Z
A322	2022-07-13T00:00:00.000000Z	2022-07-13T23:59:59.999000Z
A901	2022-07-14T00:00:00.000000Z	2022-07-14T23:59:59.999000Z
A322	2022-07-14T00:00:00.000000Z	2022-07-14T23:59:59.999000Z
A957	2022-07-14T00:00:00.000000Z	2022-07-14T23:59:59.999000Z
A350	2022-07-14T00:00:00.000000Z	2022-07-14T23:59:59.999000Z
A322	2022-07-15T00:00:00.000000Z	2022-07-15T23:59:59.999000Z
A957	2022-07-15T00:00:00.000000Z	2022-07-15T23:59:59.999000Z
A350	2022-07-15T00:00:00.000000Z	2022-07-15T23:59:59.999000Z
A901	2022-07-15T00:00:00.000000Z	2022-07-15T23:59:59.999000Z
A350	2022-07-16T00:00:00.000000Z	2022-07-16T23:59:59.999000Z
A957	2022-07-16T00:00:00.000000Z	2022-07-16T23:59:59.999000Z
A322	2022-07-16T00:00:00.000000Z	2022-07-16T23:59:59.999000Z
A901	2022-07-16T00:00:00.000000Z	2022-07-16T23:59:59.999000Z
A957	2022-07-17T00:00:00.000000Z	2022-07-17T23:59:59.999000Z
A322	2022-07-17T00:00:00.000000Z	2022-07-17T23:59:59.999000Z
A350	2022-07-17T00:00:00.000000Z	2022-07-17T23:59:59.999000Z
A901	2022-07-17T00:00:00.000000Z	2022-07-17T23:59:59.999000Z
A350	2022-07-18T00:00:00.000000Z	2022-07-18T23:59:59.999000Z
A901	2022-07-18T00:00:00.000000Z	2022-07-18T23:59:59.999000Z
A322	2022-07-18T00:00:00.000000Z	2022-07-18T23:59:59.999000Z
A957	2022-07-18T00:00:00.000000Z	2022-07-18T23:59:59.999000Z
A322	2022-07-19T00:00:00.000000Z	2022-07-19T23:59:59.999000Z
A901	2022-07-19T00:00:00.000000Z	2022-07-19T23:59:59.999000Z
A957	2022-07-19T00:00:00.000000Z	2022-07-19T23:59:59.999000Z
A350	2022-07-19T00:00:00.000000Z	2022-07-19T23:59:59.999000Z
A350	2022-07-20T00:00:00.000000Z	2022-07-20T23:59:59.999000Z
A901	2022-07-20T00:00:00.000000Z	2022-07-20T23:59:59.999000Z
A322	2022-07-20T00:00:00.000000Z	2022-07-20T23:59:59.999000Z
A957	2022-07-20T00:00:00.000000Z	2022-07-20T23:59:59.999000Z
A901	2022-07-21T00:00:00.000000Z	2022-07-21T23:59:59.999000Z
A957	2022-07-21T00:00:00.000000Z	2022-07-21T23:59:59.999000Z
A350	2022-07-21T00:00:00.000000Z	2022-07-21T23:59:59.999000Z
A322	2022-07-21T00:00:00.000000Z	2022-07-21T23:59:59.999000Z
A957	2022-07-22T00:00:00.000000Z	2022-07-22T23:59:59.999000Z
A350	2022-07-22T00:00:00.000000Z	2022-07-22T23:59:59.999000Z
A901	2022-07-22T00:00:00.000000Z	2022-07-22T23:59:59.999000Z
A322	2022-07-22T00:00:00.000000Z	2022-07-22T23:59:59.999000Z
A322	2022-07-23T00:00:00.000000Z	2022-07-23T23:59:59.999000Z
A350	2022-07-23T00:00:00.000000Z	2022-07-23T23:59:59.999000Z
A901	2022-07-23T00:00:00.000000Z	2022-07-23T23:59:59.999000Z
A957	2022-07-23T00:00:00.000000Z	2022-07-23T23:59:59.999000Z
A957	2022-07-24T00:00:00.000000Z	2022-07-24T23:59:59.999000Z
A350	2022-07-24T00:00:00.000000Z	2022-07-24T23:59:59.999000Z
A901	2022-07-24T00:00:00.000000Z	2022-07-24T23:59:59.999000Z
A322	2022-07-24T00:00:00.000000Z	2022-07-24T23:59:59.999000Z
A350	2022-07-25T00:00:00.000000Z	2022-07-25T23:59:59.999000Z
A901	2022-07-25T00:00:00.000000Z	2022-07-25T08:14:59.999000Z
A957	2022-07-25T00:00:00.000000Z	2022-07-25T23:59:59.999000Z
A322	2022-07-25T00:00:00.000000Z	2022-07-25T23:59:59.999000Z
A901	2022-07-25T08:20:00.000000Z	2022-07-25T08:24:59.999000Z
A322	2022-07-26T00:00:00.000000Z	2022-07-26T23:59:59.999000Z
A350	2022-07-26T00:00:00.000000Z	2022-07-26T23:59:59.999000Z
A901	2022-07-26T00:00:00.000000Z	2022-07-26T23:59:59.999000Z
A957	2022-07-26T00:00:00.000000Z	2022-07-26T23:59:59.999000Z
A901	2022-07-27T00:00:00.000000Z	2022-07-27T23:59:59.999000Z
A322	2022-07-27T00:00:00.000000Z	2022-07-27T23:59:59.999000Z
A957	2022-07-27T00:00:00.000000Z	2022-07-27T23:59:59.999000Z
A350	2022-07-27T00:00:00.000000Z	2022-07-27T23:59:59.999000Z
A322	2022-07-28T00:00:00.000000Z	2022-07-28T22:54:59.999000Z
A901	2022-07-28T00:00:00.000000Z	2022-07-28T22:54:59.999000Z
A350	2022-07-28T00:00:00.000000Z	2022-07-28T22:54:59.999000Z
A957	2022-07-28T00:00:00.000000Z	2022-07-28T22:54:59.999000Z
A901	2022-08-12T08:55:00.000000Z	2022-08-12T08:59:59.999000Z
A957	2022-08-12T08:55:00.000000Z	2022-08-12T08:59:59.999000Z
A322	2022-08-12T08:55:00.000000Z	2022-08-12T08:59:59.999000Z
A350	2022-08-12T09:00:00.000000Z	2022-08-12T09:59:59.999000Z
A957	2022-08-13T00:00:00.000000Z	2022-08-13T23:59:59.999000Z
A322	2022-08-13T00:00:00.000000Z	2022-08-13T23:59:59.999000Z
A350	2022-08-13T00:00:00.000000Z	2022-08-13T00:59:59.999000Z
A901	2022-08-13T00:00:00.000000Z	2022-08-13T23:59:59.999000Z
A350	2022-08-14T00:00:00.000000Z	2022-08-14T00:59:59.999000Z
A322	2022-08-14T00:00:00.000000Z	2022-08-14T23:59:59.999000Z
A957	2022-08-14T00:00:00.000000Z	2022-08-14T23:59:59.999000Z
A901	2022-08-14T00:00:00.000000Z	2022-08-14T23:59:59.999000Z
A322	2022-08-15T00:00:00.000000Z	2022-08-15T23:59:59.999000Z
A957	2022-08-15T00:00:00.000000Z	2022-08-15T23:59:59.999000Z
A901	2022-08-15T00:00:00.000000Z	2022-08-15T23:59:59.999000Z
A350	2022-08-15T07:05:00.000000Z	2022-08-15T07:09:59.999000Z
A957	2022-08-16T00:00:00.000000Z	2022-08-16T23:59:59.999000Z
A350	2022-08-16T00:00:00.000000Z	2022-08-16T23:59:59.999000Z
A322	2022-08-16T00:00:00.000000Z	2022-08-16T23:59:59.999000Z
A901	2022-08-16T00:00:00.000000Z	2022-08-16T23:59:59.999000Z
A322	2022-08-17T00:00:00.000000Z	2022-08-17T23:59:59.999000Z
A901	2022-08-17T00:00:00.000000Z	2022-08-17T23:59:59.999000Z
A350	2022-08-17T00:00:00.000000Z	2022-08-17T23:59:59.999000Z
A957	2022-08-17T00:00:00.000000Z	2022-08-17T23:59:59.999000Z
A957	2022-08-18T00:00:00.000000Z	2022-08-18T08:24:59.999000Z
A322	2022-08-18T00:00:00.000000Z	2022-08-18T08:24:59.999000Z
A350	2022-08-18T00:00:00.000000Z	2022-08-18T08:24:59.999000Z
A901	2022-08-18T00:00:00.000000Z	2022-08-18T08:24:59.999000Z
A957	2022-08-18T13:55:00.000000Z	2022-08-18T13:59:59.999000Z
A901	2022-08-18T13:55:00.000000Z	2022-08-18T13:59:59.999000Z
A322	2022-08-18T13:55:00.000000Z	2022-08-18T13:59:59.999000Z
A957	2022-08-19T00:00:00.000000Z	2022-08-19T07:39:59.999000Z
A322	2022-08-19T00:00:00.000000Z	2022-08-19T07:39:59.999000Z
A901	2022-08-19T00:00:00.000000Z	2022-08-19T07:39:59.999000Z
A350	2022-08-19T05:25:00.000000Z	2022-08-19T07:39:59.999000Z
A901	2022-08-19T07:55:00.000000Z	2022-08-19T07:59:59.999000Z
A957	2022-08-19T07:55:00.000000Z	2022-08-19T07:59:59.999000Z
A322	2022-08-19T07:55:00.000000Z	2022-08-19T07:59:59.999000Z
A350	2022-08-19T08:10:00.000000Z	2022-08-19T08:14:59.999000Z
A322	2022-08-20T00:00:00.000000Z	2022-08-20T23:59:59.999000Z
A957	2022-08-20T00:00:00.000000Z	2022-08-20T23:59:59.999000Z
A350	2022-08-20T00:00:00.000000Z	2022-08-20T23:59:59.999000Z
A901	2022-08-20T00:00:00.000000Z	2022-08-20T23:59:59.999000Z
A322	2022-08-21T00:00:00.000000Z	2022-08-21T23:59:59.999000Z
A957	2022-08-21T00:00:00.000000Z	2022-08-21T23:59:59.999000Z
A901	2022-08-21T00:00:00.000000Z	2022-08-21T23:59:59.999000Z
A350	2022-08-21T00:00:00.000000Z	2022-08-21T23:59:59.999000Z
A901	2022-08-22T00:00:00.000000Z	2022-08-22T23:59:59.999000Z
A322	2022-08-22T00:00:00.000000Z	2022-08-22T23:59:59.999000Z
A957	2022-08-22T00:00:00.000000Z	2022-08-22T23:59:59.999000Z
A350	2022-08-22T00:00:00.000000Z	2022-08-22T23:59:59.999000Z
A322	2022-08-23T00:00:00.000000Z	2022-08-23T20:19:59.999000Z
A957	2022-08-23T00:00:00.000000Z	2022-08-23T20:19:59.999000Z
A901	2022-08-23T00:00:00.000000Z	2022-08-23T20:19:59.999000Z
A350	2022-08-23T00:00:00.000000Z	2022-08-23T20:19:59.999000Z
A957	2022-08-23T20:35:00.000000Z	2022-08-23T20:39:59.999000Z
A957	2022-08-23T20:50:00.000000Z	2022-08-23T20:54:59.999000Z
A901	2022-08-23T20:50:00.000000Z	2022-08-23T20:54:59.999000Z
A350	2022-08-23T20:55:00.000000Z	2022-08-23T20:59:59.999000Z
A322	2022-08-23T21:00:00.000000Z	2022-08-23T21:04:59.999000Z
A901	2022-08-24T00:00:00.000000Z	2022-08-24T23:59:59.999000Z
A350	2022-08-24T00:00:00.000000Z	2022-08-24T23:59:59.999000Z
A322	2022-08-24T00:00:00.000000Z	2022-08-24T23:59:59.999000Z
A957	2022-08-24T00:00:00.000000Z	2022-08-24T23:59:59.999000Z
A901	2022-08-25T00:00:00.000000Z	2022-08-25T12:04:59.999000Z
A350	2022-08-25T00:00:00.000000Z	2022-08-25T12:04:59.999000Z
A957	2022-08-25T00:00:00.000000Z	2022-08-25T12:04:59.999000Z
A322	2022-08-25T00:00:00.000000Z	2022-08-25T12:04:59.999000Z
A957	2022-08-26T05:30:00.000000Z	2022-08-26T05:34:59.999000Z
A350	2022-08-26T05:30:00.000000Z	2022-08-26T06:44:59.999000Z
A901	2022-08-26T05:30:00.000000Z	2022-08-26T05:34:59.999000Z
A322	2022-08-26T05:30:00.000000Z	2022-08-26T05:34:59.999000Z
A350	2022-08-26T06:50:00.000000Z	2022-08-26T06:54:59.999000Z
A350	2022-08-27T00:00:00.000000Z	2022-08-27T23:59:59.999000Z
A901	2022-08-27T00:00:00.000000Z	2022-08-27T23:59:59.999000Z
A957	2022-08-27T00:00:00.000000Z	2022-08-27T23:59:59.999000Z
A322	2022-08-27T00:00:00.000000Z	2022-08-27T23:59:59.999000Z
A350	2022-08-28T00:00:00.000000Z	2022-08-28T23:59:59.999000Z
A957	2022-08-28T00:00:00.000000Z	2022-08-28T23:59:59.999000Z
A322	2022-08-28T00:00:00.000000Z	2022-08-28T23:59:59.999000Z
A901	2022-08-28T00:00:00.000000Z	2022-08-28T23:59:59.999000Z
A322	2022-08-29T00:00:00.000000Z	2022-08-29T23:59:59.999000Z
A901	2022-08-29T00:00:00.000000Z	2022-08-29T23:59:59.999000Z
A957	2022-08-29T00:00:00.000000Z	2022-08-29T23:59:59.999000Z
A350	2022-08-29T00:00:00.000000Z	2022-08-29T23:59:59.999000Z
A901	2022-08-30T00:00:00.000000Z	2022-08-30T23:59:59.999000Z
A350	2022-08-30T00:00:00.000000Z	2022-08-30T23:59:59.999000Z
A957	2022-08-30T00:00:00.000000Z	2022-08-30T23:59:59.999000Z
A322	2022-08-30T00:00:00.000000Z	2022-08-30T23:59:59.999000Z
A901	2022-08-31T00:00:00.000000Z	2022-08-31T23:59:59.999000Z
A957	2022-08-31T00:00:00.000000Z	2022-08-31T23:59:59.999000Z
A322	2022-08-31T00:00:00.000000Z	2022-08-31T23:59:59.999000Z
A350	2022-08-31T00:00:00.000000Z	2022-08-31T23:59:59.999000Z
A901	2022-09-01T00:00:00.000000Z	2022-09-01T23:59:59.999000Z
A322	2022-09-01T00:00:00.000000Z	2022-09-01T23:59:59.999000Z
A957	2022-09-01T00:00:00.000000Z	2022-09-01T23:59:59.999000Z
A350	2022-09-01T00:00:00.000000Z	2022-09-01T23:59:59.999000Z
A957	2022-09-02T00:00:00.000000Z	2022-09-02T23:59:59.999000Z
A322	2022-09-02T00:00:00.000000Z	2022-09-02T23:59:59.999000Z
A901	2022-09-02T00:00:00.000000Z	2022-09-02T23:59:59.999000Z
A350	2022-09-02T00:00:00.000000Z	2022-09-02T23:59:59.999000Z
A322	2022-09-03T00:00:00.000000Z	2022-09-03T23:59:59.999000Z
A350	2022-09-03T00:00:00.000000Z	2022-09-03T23:59:59.999000Z
A901	2022-09-03T00:00:00.000000Z	2022-09-03T23:59:59.999000Z
A957	2022-09-03T00:00:00.000000Z	2022-09-03T23:59:59.999000Z
A322	2022-09-04T00:00:00.000000Z	2022-09-04T23:59:59.999000Z
A350	2022-09-04T00:00:00.000000Z	2022-09-04T23:59:59.999000Z
A901	2022-09-04T00:00:00.000000Z	2022-09-04T23:59:59.999000Z
A957	2022-09-04T00:00:00.000000Z	2022-09-04T23:59:59.999000Z
A350	2022-09-05T00:00:00.000000Z	2022-09-05T23:59:59.999000Z
A322	2022-09-05T00:00:00.000000Z	2022-09-05T23:59:59.999000Z
A957	2022-09-05T00:00:00.000000Z	2022-09-05T23:59:59.999000Z
A901	2022-09-05T00:00:00.000000Z	2022-09-05T23:59:59.999000Z
A957	2022-09-06T00:00:00.000000Z	2022-09-06T23:59:59.999000Z
A350	2022-09-06T00:00:00.000000Z	2022-09-06T23:59:59.999000Z
A901	2022-09-06T00:00:00.000000Z	2022-09-06T23:59:59.999000Z
A322	2022-09-06T00:00:00.000000Z	2022-09-06T23:59:59.999000Z
A901	2022-09-07T00:00:00.000000Z	2022-09-07T23:59:59.999000Z
A957	2022-09-07T00:00:00.000000Z	2022-09-07T23:59:59.999000Z
A350	2022-09-07T00:00:00.000000Z	2022-09-07T23:59:59.999000Z
A322	2022-09-07T00:00:00.000000Z	2022-09-07T23:59:59.999000Z
A350	2022-09-08T00:00:00.000000Z	2022-09-08T23:59:59.999000Z
A901	2022-09-08T00:00:00.000000Z	2022-09-08T23:59:59.999000Z
A322	2022-09-08T00:00:00.000000Z	2022-09-08T23:59:59.999000Z
A957	2022-09-08T00:00:00.000000Z	2022-09-08T23:59:59.999000Z
A350	2022-09-09T00:00:00.000000Z	2022-09-09T23:59:59.999000Z
A901	2022-09-09T00:00:00.000000Z	2022-09-09T23:59:59.999000Z
A322	2022-09-09T00:00:00.000000Z	2022-09-09T23:59:59.999000Z
A957	2022-09-09T00:00:00.000000Z	2022-09-09T23:59:59.999000Z
A350	2022-09-10T00:00:00.000000Z	2022-09-10T23:59:59.999000Z
A901	2022-09-10T00:00:00.000000Z	2022-09-10T23:59:59.999000Z
A957	2022-09-10T00:00:00.000000Z	2022-09-10T23:59:59.999000Z
A322	2022-09-10T00:00:00.000000Z	2022-09-10T23:59:59.999000Z
A957	2022-09-11T00:00:00.000000Z	2022-09-11T23:59:59.999000Z
A901	2022-09-11T00:00:00.000000Z	2022-09-11T23:59:59.999000Z
A322	2022-09-11T00:00:00.000000Z	2022-09-11T23:59:59.999000Z
A350	2022-09-11T00:00:00.000000Z	2022-09-11T23:59:59.999000Z
A901	2022-09-12T00:00:00.000000Z	2022-09-12T23:59:59.999000Z
A322	2022-09-12T00:00:00.000000Z	2022-09-12T23:59:59.999000Z
A957	2022-09-12T00:00:00.000000Z	2022-09-12T23:59:59.999000Z
A350	2022-09-12T00:00:00.000000Z	2022-09-12T23:59:59.999000Z
A901	2022-09-13T00:00:00.000000Z	2022-09-13T23:59:59.999000Z
A322	2022-09-13T00:00:00.000000Z	2022-09-13T23:59:59.999000Z
A350	2022-09-13T00:00:00.000000Z	2022-09-13T23:59:59.999000Z
A957	2022-09-13T00:00:00.000000Z	2022-09-13T23:59:59.999000Z
A957	2022-09-14T00:00:00.000000Z	2022-09-14T23:59:59.999000Z
A901	2022-09-14T00:00:00.000000Z	2022-09-14T23:59:59.999000Z
A322	2022-09-14T00:00:00.000000Z	2022-09-14T23:59:59.999000Z
A350	2022-09-14T00:00:00.000000Z	2022-09-14T23:59:59.999000Z
A350	2022-09-15T00:00:00.000000Z	2022-09-15T23:59:59.999000Z
A957	2022-09-15T00:00:00.000000Z	2022-09-15T23:59:59.999000Z
A322	2022-09-15T00:00:00.000000Z	2022-09-15T23:59:59.999000Z
A901	2022-09-15T00:00:00.000000Z	2022-09-15T23:59:59.999000Z
A350	2022-09-16T00:00:00.000000Z	2022-09-16T23:59:59.999000Z
A322	2022-09-16T00:00:00.000000Z	2022-09-16T23:59:59.999000Z
A957	2022-09-16T00:00:00.000000Z	2022-09-16T23:59:59.999000Z
A901	2022-09-16T00:00:00.000000Z	2022-09-16T23:59:59.999000Z
A350	2022-09-17T00:00:00.000000Z	2022-09-17T23:59:59.999000Z
A901	2022-09-17T00:00:00.000000Z	2022-09-17T23:59:59.999000Z
A957	2022-09-17T00:00:00.000000Z	2022-09-17T23:59:59.999000Z
A322	2022-09-17T00:00:00.000000Z	2022-09-17T23:59:59.999000Z
A957	2022-09-18T00:00:00.000000Z	2022-09-18T23:59:59.999000Z
A350	2022-09-18T00:00:00.000000Z	2022-09-18T23:59:59.999000Z
A901	2022-09-18T00:00:00.000000Z	2022-09-18T23:59:59.999000Z
A322	2022-09-18T00:00:00.000000Z	2022-09-18T23:59:59.999000Z
A322	2022-09-19T00:00:00.000000Z	2022-09-19T23:59:59.999000Z
A901	2022-09-19T00:00:00.000000Z	2022-09-19T23:59:59.999000Z
A957	2022-09-19T00:00:00.000000Z	2022-09-19T23:59:59.999000Z
A350	2022-09-19T00:00:00.000000Z	2022-09-19T23:59:59.999000Z
A322	2022-09-20T00:00:00.000000Z	2022-09-20T23:59:59.999000Z
A901	2022-09-20T00:00:00.000000Z	2022-09-20T23:59:59.999000Z
A957	2022-09-20T00:00:00.000000Z	2022-09-20T23:59:59.999000Z
A350	2022-09-20T00:00:00.000000Z	2022-09-20T23:59:59.999000Z
A350	2022-09-21T00:00:00.000000Z	2022-09-21T23:59:59.999000Z
A322	2022-09-21T00:00:00.000000Z	2022-09-21T23:59:59.999000Z
A901	2022-09-21T00:00:00.000000Z	2022-09-21T23:59:59.999000Z
A957	2022-09-21T00:00:00.000000Z	2022-09-21T23:59:59.999000Z
A901	2022-09-22T00:00:00.000000Z	2022-09-22T23:59:59.999000Z
A322	2022-09-22T00:00:00.000000Z	2022-09-22T23:59:59.999000Z
A350	2022-09-22T00:00:00.000000Z	2022-09-22T23:59:59.999000Z
A957	2022-09-22T00:00:00.000000Z	2022-09-22T23:59:59.999000Z
A322	2022-09-23T00:00:00.000000Z	2022-09-23T13:34:59.999000Z
A350	2022-09-23T00:00:00.000000Z	2022-09-23T18:29:59.999000Z
A957	2022-09-23T00:00:00.000000Z	2022-09-23T14:44:59.999000Z
A901	2022-09-23T00:00:00.000000Z	2022-09-23T14:34:59.999000Z
A901	2022-09-23T14:45:00.000000Z	2022-09-23T14:49:59.999000Z
A957	2022-09-23T15:00:00.000000Z	2022-09-23T15:04:59.999000Z
A901	2022-09-23T15:15:00.000000Z	2022-09-23T15:19:59.999000Z
A901	2022-09-23T15:40:00.000000Z	2022-09-23T15:44:59.999000Z
A957	2022-09-23T15:40:00.000000Z	2022-09-23T15:49:59.999000Z
A901	2022-09-23T17:05:00.000000Z	2022-09-23T17:14:59.999000Z
A957	2022-09-23T17:25:00.000000Z	2022-09-23T17:29:59.999000Z
A901	2022-09-23T17:30:00.000000Z	2022-09-23T17:34:59.999000Z
A957	2022-09-23T17:40:00.000000Z	2022-09-23T17:44:59.999000Z
A901	2022-09-23T17:50:00.000000Z	2022-09-23T17:54:59.999000Z
A350	2022-09-23T19:20:00.000000Z	2022-09-23T19:39:59.999000Z
A322	2022-09-23T19:20:00.000000Z	2022-09-23T19:34:59.999000Z
A957	2022-09-23T19:20:00.000000Z	2022-09-23T19:54:59.999000Z
A901	2022-09-23T19:20:00.000000Z	2022-09-23T19:54:59.999000Z
A322	2022-09-23T20:20:00.000000Z	2022-09-23T20:34:59.999000Z
A350	2022-09-23T20:20:00.000000Z	2022-09-23T20:44:59.999000Z
A901	2022-09-23T20:20:00.000000Z	2022-09-23T20:49:59.999000Z
A957	2022-09-23T20:35:00.000000Z	2022-09-23T20:39:59.999000Z
A350	2022-09-23T21:20:00.000000Z	2022-09-23T21:44:59.999000Z
A901	2022-09-23T21:20:00.000000Z	2022-09-23T21:49:59.999000Z
A322	2022-09-23T21:20:00.000000Z	2022-09-23T21:34:59.999000Z
A350	2022-09-23T22:15:00.000000Z	2022-09-23T22:19:59.999000Z
A901	2022-09-23T22:25:00.000000Z	2022-09-23T22:29:59.999000Z
A957	2022-09-23T22:55:00.000000Z	2022-09-23T22:59:59.999000Z
A350	2022-09-23T23:00:00.000000Z	2022-09-23T23:04:59.999000Z
A957	2022-09-23T23:15:00.000000Z	2022-09-23T23:24:59.999000Z
A901	2022-09-24T00:00:00.000000Z	2022-09-24T00:24:59.999000Z
A957	2022-09-24T00:15:00.000000Z	2022-09-24T00:24:59.999000Z
A350	2022-09-24T00:20:00.000000Z	2022-09-24T00:24:59.999000Z
A957	2022-09-24T00:40:00.000000Z	2022-09-24T01:19:59.999000Z
A901	2022-09-24T01:00:00.000000Z	2022-09-24T01:09:59.999000Z
A901	2022-09-24T01:20:00.000000Z	2022-09-24T01:24:59.999000Z
A957	2022-09-24T01:30:00.000000Z	2022-09-24T01:34:59.999000Z
A322	2022-09-24T01:35:00.000000Z	2022-09-24T01:39:59.999000Z
A957	2022-09-24T01:45:00.000000Z	2022-09-24T01:49:59.999000Z
A901	2022-09-24T02:10:00.000000Z	2022-09-24T02:14:59.999000Z
A957	2022-09-24T02:25:00.000000Z	2022-09-24T02:29:59.999000Z
A350	2022-09-24T02:35:00.000000Z	2022-09-24T02:44:59.999000Z
A901	2022-09-24T02:40:00.000000Z	2022-09-24T02:44:59.999000Z
A350	2022-09-24T02:50:00.000000Z	2022-09-24T02:54:59.999000Z
A957	2022-09-24T02:50:00.000000Z	2022-09-24T02:54:59.999000Z
A901	2022-09-24T03:20:00.000000Z	2022-09-24T03:24:59.999000Z
A322	2022-09-24T03:20:00.000000Z	2022-09-24T03:24:59.999000Z
A957	2022-09-24T03:25:00.000000Z	2022-09-24T03:34:59.999000Z
A350	2022-09-24T04:10:00.000000Z	2022-09-24T04:19:59.999000Z
A957	2022-09-24T04:15:00.000000Z	2022-09-24T04:19:59.999000Z
A901	2022-09-24T04:15:00.000000Z	2022-09-24T04:19:59.999000Z
A957	2022-09-24T04:25:00.000000Z	2022-09-24T04:29:59.999000Z
A957	2022-09-24T04:35:00.000000Z	2022-09-24T04:39:59.999000Z
A901	2022-09-24T05:15:00.000000Z	2022-09-24T05:19:59.999000Z
A901	2022-09-24T05:30:00.000000Z	2022-09-24T05:34:59.999000Z
A350	2022-09-24T05:35:00.000000Z	2022-09-24T05:44:59.999000Z
A901	2022-09-24T05:40:00.000000Z	2022-09-24T05:44:59.999000Z
A957	2022-09-24T05:50:00.000000Z	2022-09-24T05:54:59.999000Z
A957	2022-09-24T06:25:00.000000Z	2022-09-24T06:34:59.999000Z
