Digitiser	Starttime	Endtime
A350	2023-04-03T15:10:00.000000Z	2023-04-03T15:14:59.999000Z
A350	2023-04-03T15:20:00.000000Z	2023-04-03T15:24:59.999000Z
A901	2023-04-03T15:20:00.000000Z	2023-04-03T15:29:59.999000Z
A957	2023-04-03T15:35:00.000000Z	2023-04-03T15:39:59.999000Z
A901	2023-04-03T15:35:00.000000Z	2023-04-03T15:39:59.999000Z
A957	2023-04-03T15:45:00.000000Z	2023-04-03T15:54:59.999000Z
A350	2023-04-03T15:45:00.000000Z	2023-04-03T15:54:59.999000Z
A901	2023-04-03T15:55:00.000000Z	2023-04-03T15:59:59.999000Z
A901	2023-04-03T16:05:00.000000Z	2023-04-03T16:09:59.999000Z
A957	2023-04-03T17:10:00.000000Z	2023-04-03T17:14:59.999000Z
A957	2023-04-03T18:30:00.000000Z	2023-04-03T18:34:59.999000Z
A957	2023-04-03T19:15:00.000000Z	2023-04-03T19:19:59.999000Z
A901	2023-04-03T22:50:00.000000Z	2023-04-03T22:54:59.999000Z
A901	2023-04-04T00:05:00.000000Z	2023-04-04T00:09:59.999000Z
A901	2023-04-04T00:50:00.000000Z	2023-04-04T00:54:59.999000Z
A901	2023-04-04T01:40:00.000000Z	2023-04-04T01:44:59.999000Z
A957	2023-04-04T02:45:00.000000Z	2023-04-04T02:49:59.999000Z
A901	2023-04-04T03:05:00.000000Z	2023-04-04T03:09:59.999000Z
A957	2023-04-04T04:05:00.000000Z	2023-04-04T04:09:59.999000Z
A350	2023-04-04T04:25:00.000000Z	2023-04-04T04:29:59.999000Z
A322	2023-04-04T04:40:00.000000Z	2023-04-04T04:44:59.999000Z
A957	2023-04-04T04:40:00.000000Z	2023-04-04T04:44:59.999000Z
A901	2023-04-04T04:40:00.000000Z	2023-04-04T04:44:59.999000Z
A350	2023-04-04T04:40:00.000000Z	2023-04-04T04:44:59.999000Z
A322	2023-04-05T00:00:00.000000Z	2023-04-05T23:59:59.999000Z
A957	2023-04-05T00:00:00.000000Z	2023-04-05T23:59:59.999000Z
A901	2023-04-05T00:00:00.000000Z	2023-04-05T23:59:59.999000Z
A350	2023-04-05T00:00:00.000000Z	2023-04-05T23:59:59.999000Z
A957	2023-04-06T00:00:00.000000Z	2023-04-06T23:59:59.999000Z
A322	2023-04-06T00:00:00.000000Z	2023-04-06T23:59:59.999000Z
A901	2023-04-06T00:00:00.000000Z	2023-04-06T23:59:59.999000Z
A350	2023-04-06T00:00:00.000000Z	2023-04-06T23:59:59.999000Z
A957	2023-04-07T00:00:00.000000Z	2023-04-07T23:59:59.999000Z
A901	2023-04-07T00:00:00.000000Z	2023-04-07T23:59:59.999000Z
A350	2023-04-07T00:00:00.000000Z	2023-04-07T23:59:59.999000Z
A322	2023-04-07T00:00:00.000000Z	2023-04-07T23:59:59.999000Z
A350	2023-04-08T00:00:00.000000Z	2023-04-08T23:59:59.999000Z
A901	2023-04-08T00:00:00.000000Z	2023-04-08T23:59:59.999000Z
A322	2023-04-08T00:00:00.000000Z	2023-04-08T23:59:59.999000Z
A957	2023-04-08T00:00:00.000000Z	2023-04-08T23:59:59.999000Z
A901	2023-04-09T00:00:00.000000Z	2023-04-09T23:59:59.999000Z
A957	2023-04-09T00:00:00.000000Z	2023-04-09T23:59:59.999000Z
A322	2023-04-09T00:00:00.000000Z	2023-04-09T23:59:59.999000Z
A350	2023-04-09T00:00:00.000000Z	2023-04-09T23:59:59.999000Z
A901	2023-04-10T00:00:00.000000Z	2023-04-10T23:59:59.999000Z
A957	2023-04-10T00:00:00.000000Z	2023-04-10T23:59:59.999000Z
A350	2023-04-10T00:00:00.000000Z	2023-04-10T23:59:59.999000Z
A322	2023-04-10T00:00:00.000000Z	2023-04-10T23:59:59.999000Z
A901	2023-04-11T00:00:00.000000Z	2023-04-11T23:59:59.999000Z
A322	2023-04-11T00:00:00.000000Z	2023-04-11T23:59:59.999000Z
A350	2023-04-11T00:00:00.000000Z	2023-04-11T23:59:59.999000Z
A957	2023-04-11T00:00:00.000000Z	2023-04-11T23:59:59.999000Z
A350	2023-04-12T00:00:00.000000Z	2023-04-12T23:59:59.999000Z
A957	2023-04-12T00:00:00.000000Z	2023-04-12T23:59:59.999000Z
A901	2023-04-12T00:00:00.000000Z	2023-04-12T23:59:59.999000Z
A322	2023-04-12T00:00:00.000000Z	2023-04-12T23:59:59.999000Z
A901	2023-04-13T00:00:00.000000Z	2023-04-13T23:59:59.999000Z
A350	2023-04-13T00:00:00.000000Z	2023-04-13T23:59:59.999000Z
A957	2023-04-13T00:00:00.000000Z	2023-04-13T23:59:59.999000Z
A322	2023-04-13T00:00:00.000000Z	2023-04-13T23:59:59.999000Z
A322	2023-04-14T00:00:00.000000Z	2023-04-14T23:59:59.999000Z
A350	2023-04-14T00:00:00.000000Z	2023-04-14T23:59:59.999000Z
A957	2023-04-14T00:00:00.000000Z	2023-04-14T23:59:59.999000Z
A901	2023-04-14T00:00:00.000000Z	2023-04-14T23:59:59.999000Z
A350	2023-04-15T00:00:00.000000Z	2023-04-15T23:59:59.999000Z
A901	2023-04-15T00:00:00.000000Z	2023-04-15T23:59:59.999000Z
A957	2023-04-15T00:00:00.000000Z	2023-04-15T23:59:59.999000Z
A322	2023-04-15T00:00:00.000000Z	2023-04-15T23:59:59.999000Z
A957	2023-04-16T00:00:00.000000Z	2023-04-16T23:59:59.999000Z
A350	2023-04-16T00:00:00.000000Z	2023-04-16T23:59:59.999000Z
A322	2023-04-16T00:00:00.000000Z	2023-04-16T23:59:59.999000Z
A901	2023-04-16T00:00:00.000000Z	2023-04-16T23:59:59.999000Z
A957	2023-04-17T00:00:00.000000Z	2023-04-17T23:59:59.999000Z
A901	2023-04-17T00:00:00.000000Z	2023-04-17T23:59:59.999000Z
A350	2023-04-17T00:00:00.000000Z	2023-04-17T23:59:59.999000Z
A322	2023-04-17T00:00:00.000000Z	2023-04-17T23:59:59.999000Z
A322	2023-04-18T00:00:00.000000Z	2023-04-18T23:59:59.999000Z
A350	2023-04-18T00:00:00.000000Z	2023-04-18T23:59:59.999000Z
A957	2023-04-18T00:00:00.000000Z	2023-04-18T23:59:59.999000Z
A901	2023-04-18T00:00:00.000000Z	2023-04-18T23:59:59.999000Z
A901	2023-04-19T00:00:00.000000Z	2023-04-19T23:59:59.999000Z
A322	2023-04-19T00:00:00.000000Z	2023-04-19T23:59:59.999000Z
A957	2023-04-19T00:00:00.000000Z	2023-04-19T23:59:59.999000Z
A350	2023-04-19T00:00:00.000000Z	2023-04-19T23:59:59.999000Z
A350	2023-04-20T00:00:00.000000Z	2023-04-20T23:59:59.999000Z
A322	2023-04-20T00:00:00.000000Z	2023-04-20T23:59:59.999000Z
A957	2023-04-20T00:00:00.000000Z	2023-04-20T23:59:59.999000Z
A901	2023-04-20T00:00:00.000000Z	2023-04-20T23:59:59.999000Z
A322	2023-04-21T00:00:00.000000Z	2023-04-21T23:59:59.999000Z
A901	2023-04-21T00:00:00.000000Z	2023-04-21T23:59:59.999000Z
A350	2023-04-21T00:00:00.000000Z	2023-04-21T23:59:59.999000Z
A957	2023-04-21T00:00:00.000000Z	2023-04-21T23:59:59.999000Z
A350	2023-04-22T00:00:00.000000Z	2023-04-22T23:59:59.999000Z
A322	2023-04-22T00:00:00.000000Z	2023-04-22T23:59:59.999000Z
A957	2023-04-22T00:00:00.000000Z	2023-04-22T23:59:59.999000Z
A901	2023-04-22T00:00:00.000000Z	2023-04-22T23:59:59.999000Z
A901	2023-04-23T00:00:00.000000Z	2023-04-23T23:59:59.999000Z
A322	2023-04-23T00:00:00.000000Z	2023-04-23T23:59:59.999000Z
A957	2023-04-23T00:00:00.000000Z	2023-04-23T23:59:59.999000Z
A350	2023-04-23T00:00:00.000000Z	2023-04-23T23:59:59.999000Z
A322	2023-04-24T00:00:00.000000Z	2023-04-24T23:59:59.999000Z
A901	2023-04-24T00:00:00.000000Z	2023-04-24T23:59:59.999000Z
A957	2023-04-24T00:00:00.000000Z	2023-04-24T23:59:59.999000Z
A350	2023-04-24T00:00:00.000000Z	2023-04-24T23:59:59.999000Z
A322	2023-04-25T00:00:00.000000Z	2023-04-25T23:59:59.999000Z
A957	2023-04-25T00:00:00.000000Z	2023-04-25T23:59:59.999000Z
A901	2023-04-25T00:00:00.000000Z	2023-04-25T23:59:59.999000Z
A350	2023-04-25T00:00:00.000000Z	2023-04-25T23:59:59.999000Z
A901	2023-04-26T00:00:00.000000Z	2023-04-26T23:59:59.999000Z
A957	2023-04-26T00:00:00.000000Z	2023-04-26T23:59:59.999000Z
A322	2023-04-26T00:00:00.000000Z	2023-04-26T23:59:59.999000Z
A350	2023-04-26T00:00:00.000000Z	2023-04-26T23:59:59.999000Z
A957	2023-04-27T00:00:00.000000Z	2023-04-27T23:59:59.999000Z
A322	2023-04-27T00:00:00.000000Z	2023-04-27T23:59:59.999000Z
A350	2023-04-27T00:00:00.000000Z	2023-04-27T23:59:59.999000Z
A901	2023-04-27T00:00:00.000000Z	2023-04-27T23:59:59.999000Z
A350	2023-04-28T00:00:00.000000Z	2023-04-28T23:59:59.999000Z
A957	2023-04-28T00:00:00.000000Z	2023-04-28T23:59:59.999000Z
A901	2023-04-28T00:00:00.000000Z	2023-04-28T23:59:59.999000Z
A322	2023-04-28T00:00:00.000000Z	2023-04-28T23:59:59.999000Z
A901	2023-04-29T00:00:00.000000Z	2023-04-29T23:59:59.999000Z
A350	2023-04-29T00:00:00.000000Z	2023-04-29T23:59:59.999000Z
A322	2023-04-29T00:00:00.000000Z	2023-04-29T23:59:59.999000Z
A957	2023-04-29T00:00:00.000000Z	2023-04-29T23:59:59.999000Z
A322	2023-04-30T00:00:00.000000Z	2023-04-30T23:59:59.999000Z
A350	2023-04-30T00:00:00.000000Z	2023-04-30T23:59:59.999000Z
A901	2023-04-30T00:00:00.000000Z	2023-04-30T23:59:59.999000Z
A957	2023-04-30T00:00:00.000000Z	2023-04-30T23:59:59.999000Z
A957	2023-05-01T00:00:00.000000Z	2023-05-01T23:59:59.999000Z
A350	2023-05-01T00:00:00.000000Z	2023-05-01T23:59:59.999000Z
A322	2023-05-01T00:00:00.000000Z	2023-05-01T23:59:59.999000Z
A901	2023-05-01T00:00:00.000000Z	2023-05-01T23:59:59.999000Z
A957	2023-05-02T00:00:00.000000Z	2023-05-02T23:59:59.999000Z
A322	2023-05-02T00:00:00.000000Z	2023-05-02T23:59:59.999000Z
A350	2023-05-02T00:00:00.000000Z	2023-05-02T23:59:59.999000Z
A901	2023-05-02T00:00:00.000000Z	2023-05-02T23:59:59.999000Z
A350	2023-05-03T00:00:00.000000Z	2023-05-03T23:59:59.999000Z
A322	2023-05-03T00:00:00.000000Z	2023-05-03T23:59:59.999000Z
A957	2023-05-03T00:00:00.000000Z	2023-05-03T23:59:59.999000Z
A901	2023-05-03T00:00:00.000000Z	2023-05-03T23:59:59.999000Z
A322	2023-05-04T00:00:00.000000Z	2023-05-04T23:59:59.999000Z
A350	2023-05-04T00:00:00.000000Z	2023-05-04T23:59:59.999000Z
A957	2023-05-04T00:00:00.000000Z	2023-05-04T23:59:59.999000Z
A901	2023-05-04T00:00:00.000000Z	2023-05-04T23:59:59.999000Z
A350	2023-05-05T00:00:00.000000Z	2023-05-05T23:59:59.999000Z
A322	2023-05-05T00:00:00.000000Z	2023-05-05T23:59:59.999000Z
A901	2023-05-05T00:00:00.000000Z	2023-05-05T23:59:59.999000Z
A957	2023-05-05T00:00:00.000000Z	2023-05-05T23:59:59.999000Z
A957	2023-05-06T00:00:00.000000Z	2023-05-06T23:59:59.999000Z
A901	2023-05-06T00:00:00.000000Z	2023-05-06T23:59:59.999000Z
A322	2023-05-06T00:00:00.000000Z	2023-05-06T23:59:59.999000Z
A350	2023-05-06T00:00:00.000000Z	2023-05-06T23:59:59.999000Z
A350	2023-05-07T00:00:00.000000Z	2023-05-07T23:59:59.999000Z
A901	2023-05-07T00:00:00.000000Z	2023-05-07T23:59:59.999000Z
A957	2023-05-07T00:00:00.000000Z	2023-05-07T23:59:59.999000Z
A322	2023-05-07T00:00:00.000000Z	2023-05-07T23:59:59.999000Z
A322	2023-05-08T00:00:00.000000Z	2023-05-08T23:59:59.999000Z
A350	2023-05-08T00:00:00.000000Z	2023-05-08T23:59:59.999000Z
A901	2023-05-08T00:00:00.000000Z	2023-05-08T23:59:59.999000Z
A957	2023-05-08T00:00:00.000000Z	2023-05-08T23:59:59.999000Z
A350	2023-05-09T00:00:00.000000Z	2023-05-09T23:59:59.999000Z
A322	2023-05-09T00:00:00.000000Z	2023-05-09T23:59:59.999000Z
A957	2023-05-09T00:00:00.000000Z	2023-05-09T23:59:59.999000Z
A901	2023-05-09T00:00:00.000000Z	2023-05-09T23:59:59.999000Z
A322	2023-05-10T00:00:00.000000Z	2023-05-10T23:59:59.999000Z
A350	2023-05-10T00:00:00.000000Z	2023-05-10T23:59:59.999000Z
A957	2023-05-10T00:00:00.000000Z	2023-05-10T23:59:59.999000Z
A901	2023-05-10T00:00:00.000000Z	2023-05-10T23:59:59.999000Z
A901	2023-05-11T00:00:00.000000Z	2023-05-11T23:59:59.999000Z
A957	2023-05-11T00:00:00.000000Z	2023-05-11T23:59:59.999000Z
A350	2023-05-11T00:00:00.000000Z	2023-05-11T23:59:59.999000Z
A322	2023-05-11T00:00:00.000000Z	2023-05-11T23:59:59.999000Z
A901	2023-05-12T00:00:00.000000Z	2023-05-12T23:59:59.999000Z
A957	2023-05-12T00:00:00.000000Z	2023-05-12T23:59:59.999000Z
A350	2023-05-12T00:00:00.000000Z	2023-05-12T23:59:59.999000Z
A322	2023-05-12T00:00:00.000000Z	2023-05-12T23:59:59.999000Z
A322	2023-05-13T00:00:00.000000Z	2023-05-13T23:59:59.999000Z
A350	2023-05-13T00:00:00.000000Z	2023-05-13T23:59:59.999000Z
A901	2023-05-13T00:00:00.000000Z	2023-05-13T23:59:59.999000Z
A957	2023-05-13T00:00:00.000000Z	2023-05-13T23:59:59.999000Z
A957	2023-05-14T00:00:00.000000Z	2023-05-14T23:59:59.999000Z
A350	2023-05-14T00:00:00.000000Z	2023-05-14T23:59:59.999000Z
A322	2023-05-14T00:00:00.000000Z	2023-05-14T23:59:59.999000Z
A901	2023-05-14T00:00:00.000000Z	2023-05-14T23:59:59.999000Z
A957	2023-05-15T00:00:00.000000Z	2023-05-15T23:59:59.999000Z
A901	2023-05-15T00:00:00.000000Z	2023-05-15T23:59:59.999000Z
A350	2023-05-15T00:00:00.000000Z	2023-05-15T23:59:59.999000Z
A322	2023-05-15T00:00:00.000000Z	2023-05-15T23:59:59.999000Z
A957	2023-05-16T00:00:00.000000Z	2023-05-16T23:59:59.999000Z
A322	2023-05-16T00:00:00.000000Z	2023-05-16T23:59:59.999000Z
A350	2023-05-16T00:00:00.000000Z	2023-05-16T23:59:59.999000Z
A901	2023-05-16T00:00:00.000000Z	2023-05-16T23:59:59.999000Z
A957	2023-05-17T00:00:00.000000Z	2023-05-17T23:59:59.999000Z
A350	2023-05-17T00:00:00.000000Z	2023-05-17T23:59:59.999000Z
A322	2023-05-17T00:00:00.000000Z	2023-05-17T23:59:59.999000Z
A901	2023-05-17T00:00:00.000000Z	2023-05-17T23:59:59.999000Z
A322	2023-05-18T00:00:00.000000Z	2023-05-18T23:59:59.999000Z
A957	2023-05-18T00:00:00.000000Z	2023-05-18T23:59:59.999000Z
A350	2023-05-18T00:00:00.000000Z	2023-05-18T23:59:59.999000Z
A901	2023-05-18T00:00:00.000000Z	2023-05-18T23:59:59.999000Z
A322	2023-05-19T00:00:00.000000Z	2023-05-19T23:59:59.999000Z
A350	2023-05-19T00:00:00.000000Z	2023-05-19T23:59:59.999000Z
A957	2023-05-19T00:00:00.000000Z	2023-05-19T23:59:59.999000Z
A901	2023-05-19T00:00:00.000000Z	2023-05-19T23:59:59.999000Z
A901	2023-05-20T00:00:00.000000Z	2023-05-20T23:59:59.999000Z
A350	2023-05-20T00:00:00.000000Z	2023-05-20T23:59:59.999000Z
A957	2023-05-20T00:00:00.000000Z	2023-05-20T23:59:59.999000Z
A322	2023-05-20T00:00:00.000000Z	2023-05-20T23:59:59.999000Z
A957	2023-05-21T00:00:00.000000Z	2023-05-21T23:59:59.999000Z
A350	2023-05-21T00:00:00.000000Z	2023-05-21T23:59:59.999000Z
A901	2023-05-21T00:00:00.000000Z	2023-05-21T23:59:59.999000Z
A322	2023-05-21T00:00:00.000000Z	2023-05-21T23:59:59.999000Z
A322	2023-05-22T00:00:00.000000Z	2023-05-22T23:59:59.999000Z
A957	2023-05-22T00:00:00.000000Z	2023-05-22T23:59:59.999000Z
A901	2023-05-22T00:00:00.000000Z	2023-05-22T23:59:59.999000Z
A350	2023-05-22T00:00:00.000000Z	2023-05-22T23:59:59.999000Z
A957	2023-05-23T00:00:00.000000Z	2023-05-23T23:59:59.999000Z
A322	2023-05-23T00:00:00.000000Z	2023-05-23T23:59:59.999000Z
A350	2023-05-23T00:00:00.000000Z	2023-05-23T23:59:59.999000Z
A901	2023-05-23T00:00:00.000000Z	2023-05-23T23:59:59.999000Z
A350	2023-05-24T00:00:00.000000Z	2023-05-24T23:59:59.999000Z
A957	2023-05-24T00:00:00.000000Z	2023-05-24T23:59:59.999000Z
A322	2023-05-24T00:00:00.000000Z	2023-05-24T23:59:59.999000Z
A901	2023-05-24T00:00:00.000000Z	2023-05-24T23:59:59.999000Z
A901	2023-05-25T00:00:00.000000Z	2023-05-25T23:59:59.999000Z
A350	2023-05-25T00:00:00.000000Z	2023-05-25T23:59:59.999000Z
A322	2023-05-25T00:00:00.000000Z	2023-05-25T23:59:59.999000Z
A957	2023-05-25T00:00:00.000000Z	2023-05-25T23:59:59.999000Z
A350	2023-05-26T00:00:00.000000Z	2023-05-26T23:59:59.999000Z
A901	2023-05-26T00:00:00.000000Z	2023-05-26T23:59:59.999000Z
A322	2023-05-26T00:00:00.000000Z	2023-05-26T23:59:59.999000Z
A957	2023-05-26T00:00:00.000000Z	2023-05-26T23:59:59.999000Z
A901	2023-05-27T00:00:00.000000Z	2023-05-27T23:59:59.999000Z
A957	2023-05-27T00:00:00.000000Z	2023-05-27T23:59:59.999000Z
A350	2023-05-27T00:00:00.000000Z	2023-05-27T23:59:59.999000Z
A322	2023-05-27T00:00:00.000000Z	2023-05-27T23:59:59.999000Z
A322	2023-05-28T00:00:00.000000Z	2023-05-28T23:59:59.999000Z
A901	2023-05-28T00:00:00.000000Z	2023-05-28T23:59:59.999000Z
A957	2023-05-28T00:00:00.000000Z	2023-05-28T23:59:59.999000Z
A350	2023-05-28T00:00:00.000000Z	2023-05-28T23:59:59.999000Z
A322	2023-05-29T00:00:00.000000Z	2023-05-29T23:59:59.999000Z
A957	2023-05-29T00:00:00.000000Z	2023-05-29T23:59:59.999000Z
A901	2023-05-29T00:00:00.000000Z	2023-05-29T23:59:59.999000Z
A350	2023-05-29T00:00:00.000000Z	2023-05-29T23:59:59.999000Z
A322	2023-05-30T00:00:00.000000Z	2023-05-30T22:34:59.999000Z
A901	2023-05-30T00:00:00.000000Z	2023-05-30T22:44:59.999000Z
A957	2023-05-30T00:00:00.000000Z	2023-05-30T22:44:59.999000Z
A350	2023-05-30T00:00:00.000000Z	2023-05-30T22:39:59.999000Z
A901	2023-05-30T23:50:00.000000Z	2023-05-30T23:54:59.999000Z
A957	2023-05-31T01:00:00.000000Z	2023-05-31T01:04:59.999000Z
A957	2023-05-31T01:50:00.000000Z	2023-05-31T01:54:59.999000Z
A957	2023-05-31T02:00:00.000000Z	2023-05-31T02:04:59.999000Z
A957	2023-05-31T03:25:00.000000Z	2023-05-31T04:19:59.999000Z
A350	2023-05-31T03:25:00.000000Z	2023-05-31T03:54:59.999000Z
A901	2023-05-31T03:25:00.000000Z	2023-05-31T03:59:59.999000Z
A322	2023-05-31T03:30:00.000000Z	2023-05-31T03:54:59.999000Z
A901	2023-05-31T04:05:00.000000Z	2023-05-31T04:14:59.999000Z
A350	2023-05-31T04:50:00.000000Z	2023-05-31T23:59:59.999000Z
A901	2023-05-31T04:50:00.000000Z	2023-05-31T23:59:59.999000Z
A322	2023-05-31T04:50:00.000000Z	2023-05-31T23:59:59.999000Z
A957	2023-05-31T04:50:00.000000Z	2023-05-31T23:59:59.999000Z
A322	2023-06-01T00:00:00.000000Z	2023-06-01T23:59:59.999000Z
A350	2023-06-01T00:00:00.000000Z	2023-06-01T23:59:59.999000Z
A957	2023-06-01T00:00:00.000000Z	2023-06-01T23:59:59.999000Z
A901	2023-06-01T00:00:00.000000Z	2023-06-01T23:59:59.999000Z
A350	2023-06-02T00:00:00.000000Z	2023-06-02T23:59:59.999000Z
A901	2023-06-02T00:00:00.000000Z	2023-06-02T23:59:59.999000Z
A322	2023-06-02T00:00:00.000000Z	2023-06-02T23:59:59.999000Z
A957	2023-06-02T00:00:00.000000Z	2023-06-02T23:59:59.999000Z
A350	2023-06-03T00:00:00.000000Z	2023-06-03T23:59:59.999000Z
A322	2023-06-03T00:00:00.000000Z	2023-06-03T23:59:59.999000Z
A901	2023-06-03T00:00:00.000000Z	2023-06-03T23:59:59.999000Z
A957	2023-06-03T00:00:00.000000Z	2023-06-03T23:59:59.999000Z
A901	2023-06-04T00:00:00.000000Z	2023-06-04T23:59:59.999000Z
A350	2023-06-04T00:00:00.000000Z	2023-06-04T23:59:59.999000Z
A322	2023-06-04T00:00:00.000000Z	2023-06-04T23:59:59.999000Z
A957	2023-06-04T00:00:00.000000Z	2023-06-04T23:59:59.999000Z
A957	2023-06-05T00:00:00.000000Z	2023-06-05T23:59:59.999000Z
A322	2023-06-05T00:00:00.000000Z	2023-06-05T23:59:59.999000Z
A350	2023-06-05T00:00:00.000000Z	2023-06-05T23:59:59.999000Z
A901	2023-06-05T00:00:00.000000Z	2023-06-05T23:59:59.999000Z
A322	2023-06-06T00:00:00.000000Z	2023-06-06T23:59:59.999000Z
A901	2023-06-06T00:00:00.000000Z	2023-06-06T23:59:59.999000Z
A350	2023-06-06T00:00:00.000000Z	2023-06-06T23:59:59.999000Z
A957	2023-06-06T00:00:00.000000Z	2023-06-06T23:59:59.999000Z
A322	2023-06-07T00:00:00.000000Z	2023-06-07T23:59:59.999000Z
A350	2023-06-07T00:00:00.000000Z	2023-06-07T23:59:59.999000Z
A901	2023-06-07T00:00:00.000000Z	2023-06-07T23:59:59.999000Z
A957	2023-06-07T00:00:00.000000Z	2023-06-07T23:59:59.999000Z
A322	2023-06-08T00:00:00.000000Z	2023-06-08T23:59:59.999000Z
A901	2023-06-08T00:00:00.000000Z	2023-06-08T23:59:59.999000Z
A350	2023-06-08T00:00:00.000000Z	2023-06-08T23:59:59.999000Z
A957	2023-06-08T00:00:00.000000Z	2023-06-08T23:59:59.999000Z
A350	2023-06-09T00:00:00.000000Z	2023-06-09T23:59:59.999000Z
A957	2023-06-09T00:00:00.000000Z	2023-06-09T23:59:59.999000Z
A901	2023-06-09T00:00:00.000000Z	2023-06-09T23:59:59.999000Z
A322	2023-06-09T00:00:00.000000Z	2023-06-09T23:59:59.999000Z
A901	2023-06-10T00:00:00.000000Z	2023-06-10T23:59:59.999000Z
A350	2023-06-10T00:00:00.000000Z	2023-06-10T23:59:59.999000Z
A957	2023-06-10T00:00:00.000000Z	2023-06-10T23:59:59.999000Z
A322	2023-06-10T00:00:00.000000Z	2023-06-10T23:59:59.999000Z
A322	2023-06-11T00:00:00.000000Z	2023-06-11T23:59:59.999000Z
A350	2023-06-11T00:00:00.000000Z	2023-06-11T23:59:59.999000Z
A901	2023-06-11T00:00:00.000000Z	2023-06-11T23:59:59.999000Z
A957	2023-06-11T00:00:00.000000Z	2023-06-11T23:59:59.999000Z
A957	2023-06-12T00:00:00.000000Z	2023-06-12T23:59:59.999000Z
A901	2023-06-12T00:00:00.000000Z	2023-06-12T23:59:59.999000Z
A350	2023-06-12T00:00:00.000000Z	2023-06-12T23:59:59.999000Z
A322	2023-06-12T00:00:00.000000Z	2023-06-12T23:59:59.999000Z
A322	2023-06-13T00:00:00.000000Z	2023-06-13T23:59:59.999000Z
A957	2023-06-13T00:00:00.000000Z	2023-06-13T23:59:59.999000Z
A901	2023-06-13T00:00:00.000000Z	2023-06-13T23:59:59.999000Z
A350	2023-06-13T00:00:00.000000Z	2023-06-13T23:59:59.999000Z
A322	2023-06-14T00:00:00.000000Z	2023-06-14T07:14:59.999000Z
A350	2023-06-14T00:00:00.000000Z	2023-06-14T07:14:59.999000Z
A957	2023-06-14T00:00:00.000000Z	2023-06-14T07:14:59.999000Z
A901	2023-06-14T00:00:00.000000Z	2023-06-14T07:14:59.999000Z
A350	2023-06-14T08:00:00.000000Z	2023-06-14T23:59:59.999000Z
A957	2023-06-14T08:00:00.000000Z	2023-06-14T23:59:59.999000Z
A901	2023-06-14T08:00:00.000000Z	2023-06-14T23:59:59.999000Z
A322	2023-06-14T08:00:00.000000Z	2023-06-14T13:49:59.999000Z
A322	2023-06-14T14:00:00.000000Z	2023-06-14T15:09:59.999000Z
A322	2023-06-14T15:15:00.000000Z	2023-06-14T15:29:59.999000Z
A322	2023-06-14T15:35:00.000000Z	2023-06-14T23:59:59.999000Z
A350	2023-06-15T00:00:00.000000Z	2023-06-15T23:19:59.999000Z
A322	2023-06-15T00:00:00.000000Z	2023-06-15T23:19:59.999000Z
A957	2023-06-15T00:00:00.000000Z	2023-06-15T23:29:59.999000Z
A901	2023-06-15T00:00:00.000000Z	2023-06-15T23:29:59.999000Z
A350	2023-06-15T23:35:00.000000Z	2023-06-15T23:59:59.999000Z
A322	2023-06-15T23:35:00.000000Z	2023-06-15T23:59:59.999000Z
A901	2023-06-15T23:45:00.000000Z	2023-06-15T23:59:59.999000Z
A957	2023-06-15T23:50:00.000000Z	2023-06-15T23:59:59.999000Z
A957	2023-06-16T00:10:00.000000Z	2023-06-16T00:59:59.999000Z
A901	2023-06-16T04:20:00.000000Z	2023-06-16T04:29:59.999000Z
A322	2023-06-16T04:20:00.000000Z	2023-06-16T04:29:59.999000Z
A901	2023-06-16T05:10:00.000000Z	2023-06-16T05:14:59.999000Z
A350	2023-06-16T05:20:00.000000Z	2023-06-16T05:29:59.999000Z
A957	2023-06-16T05:20:00.000000Z	2023-06-16T05:29:59.999000Z
A901	2023-06-16T06:20:00.000000Z	2023-06-16T06:29:59.999000Z
A957	2023-06-16T08:25:00.000000Z	2023-06-16T08:29:59.999000Z
A901	2023-06-16T08:25:00.000000Z	2023-06-16T08:29:59.999000Z
A322	2023-06-16T08:25:00.000000Z	2023-06-16T08:29:59.999000Z
A350	2023-06-16T09:05:00.000000Z	2023-06-16T09:09:59.999000Z
A901	2023-06-16T10:20:00.000000Z	2023-06-16T10:24:59.999000Z
A901	2023-06-16T11:20:00.000000Z	2023-06-16T11:24:59.999000Z
A350	2023-06-16T11:20:00.000000Z	2023-06-16T11:24:59.999000Z
A957	2023-06-16T12:05:00.000000Z	2023-06-16T12:09:59.999000Z
A901	2023-06-16T13:10:00.000000Z	2023-06-16T13:59:59.999000Z
A350	2023-06-16T13:15:00.000000Z	2023-06-16T13:59:59.999000Z
A322	2023-06-17T03:45:00.000000Z	2023-06-17T03:49:59.999000Z
A322	2023-06-17T04:20:00.000000Z	2023-06-17T04:24:59.999000Z
A901	2023-06-17T05:05:00.000000Z	2023-06-17T05:09:59.999000Z
A322	2023-06-17T05:05:00.000000Z	2023-06-17T05:09:59.999000Z
A350	2023-06-17T07:00:00.000000Z	2023-06-17T07:04:59.999000Z
A957	2023-06-17T07:10:00.000000Z	2023-06-17T07:59:59.999000Z
A350	2023-06-17T07:15:00.000000Z	2023-06-17T07:59:59.999000Z
A957	2023-06-17T08:30:00.000000Z	2023-06-17T08:34:59.999000Z
A901	2023-06-17T09:25:00.000000Z	2023-06-17T09:29:59.999000Z
